depth,temp,hum,voc,risk,time_to_incident
165,68.40342152791516,80.73456212003686,371.4858805840364,86.39580987171027,11.522933089802812
15,20.058078876681023,76.29929362896941,668.1521836716909,27.98436326352582,52.41094571553192
135,63.43135912747128,38.615591859382114,624.6671135030346,30.191118982583472,50.86621671219157
120,66.67917754890544,95.43969020334742,331.2441087099422,87.62512897621625,10.662409716648632
135,64.03513868200926,91.06430158345454,474.1702200935306,89.28596066741525,9.499827532809327
60,45.76358365570656,96.23007491122398,676.6963727057978,90.30587217339846,8.785889478621087
15,41.30309880184568,42.791469018778535,63.649694113289534,15.872771877810095,60.889059685532935
45,74.77573719149261,19.747358368568303,651.6335746433541,30.135380718146653,50.905233497297345
165,28.750317072849725,62.6658639091341,760.1720190065315,29.403168357312524,51.41778214988123
165,47.81255795256268,68.47731582791985,74.04839111312837,21.222516298071668,57.14423859134983
90,55.240531522939534,12.544178445052001,84.18574030863695,14.508215702132649,61.84424900850715
165,57.05205815168592,78.6483034295906,308.38550417451506,82.21098372005326,14.452311395962717
180,27.241479944314722,1.8060219759960527,115.8271728257559,7.8909587757452755,66.47632885697831
105,54.239645540388075,48.272838747678335,409.45706022041617,25.76617479936217,53.963677640446484
30,64.10217398888024,33.10162594948949,596.533013817334,28.970672699274484,51.72052911050786
0,18.001114609266732,74.03030598990841,475.1744262738633,23.614289312974545,55.46999748091782
45,69.691277599519,31.276072742181594,197.32393180455526,22.32949015256645,56.36935689320349
15,16.770243308712356,82.68071127810327,541.1084750227683,25.901939260134867,53.8686425179056
105,36.35826194930366,59.49534887808105,563.6408593841869,26.764220835026396,53.265045415481524
45,15.948791773977725,79.38933617620721,749.334466763761,29.148180033047144,51.596273976866996
15,19.62871011237491,98.93406378396237,160.0976730327868,21.76768295943409,56.762621928396136
75,69.67009711080475,67.91583457435569,569.2521236822926,88.66096880817477,9.937321834277661
75,36.29164984476887,98.49503163616441,733.5704141398606,35.78702997950082,46.94907901434942
135,40.48629182550317,2.8836326921705346,426.17311499047565,16.520549174997633,60.43561557750166
45,27.92066288295316,33.81399884838084,321.3497598972923,16.68154040192199,60.32292171865461
75,50.82574621120319,10.785326456230916,178.0621206658687,15.121612973160312,61.414870918787784
180,50.68819288066738,26.230493138443954,700.0901648673182,27.198903138162283,52.9607678032864
15,37.33202350951316,83.88878991257744,345.68478113044586,26.531312834985105,53.42808101551043
135,34.9820923083239,3.232326532609031,743.6618324507692,21.424926800008055,57.00255123999436
165,68.09785849083526,52.01829357323937,685.8187235980821,88.09046311290777,10.336675820964565
15,37.997054378532084,56.7128707532373,332.4798888478968,22.340339404590075,56.361762416786945
135,44.61005952926449,56.11511466719561,480.4357317096969,26.34744907548906,53.55678564715766
45,31.99828574549584,47.52970738232557,70.3805272204411,14.848748141831274,61.60587630071811
105,62.20617020142764,79.06029647697554,247.41605215035102,82.1548105440566,14.491632619160384
90,38.8468894139455,13.354308950555115,582.7046364269372,20.69823615837744,57.51123468913579
165,45.81666279265947,31.057701555078733,558.4332093847001,24.29261046775683,54.99517267257022
120,30.201430203579683,61.57260534451727,315.0270946563133,21.182934867199403,57.17194559296042
105,74.25957554047511,69.09513662679558,656.4560239320924,91.6941511676012,7.814094182679156
60,32.48974445542338,40.41484317770563,226.87703892490333,16.814119847582457,60.23011610669228
180,61.2445518543331,87.53712633272332,395.95289986420374,86.44844021469882,11.486091849710832
15,40.64973902140555,41.54933966959143,404.39797648317557,21.944810813779366,56.63863243035445
60,27.373044305048392,40.27761343483331,305.61257665251287,17.24648668846929,59.9274593180715
105,62.98312583789167,3.6207261487384956,765.9995758438754,27.50222613696177,52.74844170412676
135,35.01640734174259,55.114133619473385,572.513025136326,26.005020732575638,53.79648548719706
120,66.91160084386865,70.8680838511905,454.39950149547616,86.14724822165832,11.696926244839183
165,69.91543109506938,11.44381635168481,432.8863200414864,23.816277172544464,55.32860597921888
165,66.58943012347655,30.543276608787085,169.4720693533224,21.076978816388166,57.246114828528285
165,17.10047488840834,78.12569537828522,329.1401728010737,21.310327524444585,57.08277073288879
180,62.242400700306334,36.591943541357544,554.5799860468305,28.33564640964297,52.165047513249924
120,39.680367989948635,24.16024620400399,743.4276647650503,25.499379242935017,54.150434529945485
180,67.4233752109335,67.22006635651123,662.3480445438789,89.98523425651234,9.010336020441365
180,53.27725576108433,19.675877767165563,275.29235296997837,18.768564435478794,58.862004895164844
0,65.0185880486375,89.56529195831769,375.46746926745,87.19836272471093,10.96114609270235
120,44.965906192010124,10.559839602614096,112.18814053459593,12.680684813817814,63.12352063032753
90,47.10153027593597,70.6549802282827,126.62924227668557,22.39285138211745,56.32500403251779
120,23.663257928020034,49.954870128637516,402.6727902490363,19.775996922069062,58.156802154551656
105,62.039241521361326,86.99295623969935,447.6645551128251,87.61166905399182,10.671831662205733
0,40.1633767000183,12.61950910262366,248.02032177268546,14.575982738635062,61.796812082955455
165,45.004807096294954,67.78949184960878,532.087016889456,82.38446307041957,14.330875850706306
105,62.10586284574246,57.20546391813814,577.5355141851034,85.36753671982211,12.242724296124528
105,50.93072400476634,48.009014224004645,274.33709870896826,22.53131753534712,56.228077725257016
150,27.065923646560044,49.14072634326684,618.8185442806564,24.387141386064343,54.92900102975496
30,50.413959549053565,72.19769617985308,204.20368927935002,77.49029501197388,17.756793491618282
0,39.45797147877934,93.77416549348222,458.1885329566804,30.548754112715958,50.61587212109883
105,43.17153252263176,9.125165911904809,653.21082017163,22.250784269530133,56.42445101132891
30,16.698676464160066,1.950264761052023,452.75681426191653,12.12146527440075,63.51497430791947
30,27.601760970976898,80.57047924812035,730.972038890788,31.311649810615705,50.08184513256901
0,31.862284882861694,10.816938755075933,93.87592465597686,9.755171377133294,65.1713800360067
150,57.777600471528345,98.66967960804239,491.23538411860386,89.51848387526205,9.337061287316573
60,15.689548397886918,61.93482489588372,471.31658940829254,21.265319465365423,57.114276374244206
135,39.52663567374792,65.08663952541407,545.2649964070135,27.8920417461932,52.47557077766476
90,70.44161222554396,19.88917029380174,675.0551290102308,29.72898165812088,51.18971283931539
135,21.71283699294743,24.031231029667445,594.3898132537962,19.09206105154828,58.635557263916205
120,45.985463293116666,65.93503030992501,642.7120515296314,84.59799796810296,12.781401422327932
165,62.19134294345082,90.97268379341969,266.6125442882161,84.5368404034524,12.824211717583324
90,71.551878451207,98.23905545175666,340.62303392672345,89.3699065490344,9.44106541567593
120,59.80659837202308,19.803094663109366,520.0827305346727,24.683335071396137,54.721665450022705
105,58.233932918664365,13.411962270979016,465.0961039437014,22.379132873324128,56.334606988673116
165,64.58928541174575,5.640135776079047,770.8279062279024,28.216900690534178,52.24816951662608
15,41.77207325865262,86.82970181613278,190.12587495081453,24.943730079478215,54.53938894436525
0,63.350671957069984,29.471484685646875,313.45877933835624,22.968209206855207,55.92225355520135
90,15.477864284727067,0.18120338692516613,479.5664249636411,12.11462383305246,63.519763316863276
90,70.4736633226083,22.381808605642885,700.972827452114,30.595244470095228,50.58332887093334
105,41.59839057103052,34.044108009941844,747.0113935182438,27.432757944164454,52.79706943908488
60,48.20281127194485,99.09861694966852,302.0272481206989,83.52040633233595,13.53571556736484
30,30.29293493489294,52.354159385708165,100.33134614476373,15.792923635049133,60.94495345546561
165,59.55184997042529,20.47139475951013,366.21477344163884,21.847606210042304,56.70667565297039
105,19.59814838851493,33.48183447134511,345.75810742513033,15.424869362625945,61.20259144616184
75,67.35814815281012,33.030768755687845,789.8653009472672,33.236219336676456,48.73464646432648
150,64.68700974038057,1.9725746463175486,373.29593321809205,20.232586892862972,57.83718917499592
30,27.963606974685984,13.518305417143006,279.29224947742205,12.85719688521031,62.99996218035278
0,63.55946389711574,69.51964597032112,324.0330309012005,82.46162111596536,14.276865218824256
30,62.181463983688886,12.025098657073464,347.6947104678604,20.759333416571177,57.46846660840018
60,52.93299586523694,23.073427660611877,666.1552866474619,26.538024946779082,53.42338253725464
30,37.411210613981254,35.07372984043088,110.76116962344813,14.820073529300535,61.62594852948963
0,31.28992525091207,75.77349445022938,287.38028665627,23.012389592521885,55.89132728523468
60,28.907015417361002,58.24009648679398,774.7388689303248,29.043771348934882,51.669360055745585
135,34.11653776581643,68.89999849885683,164.82687859909996,20.248811301724935,57.825832088792545
90,69.21350660595182,56.70123254201722,606.9509911494424,87.47579698504998,10.766942110465017
90,19.658446559326876,68.3592425221869,317.2951258987178,20.134859300794368,57.905598489443946
150,64.73227657517752,0.28421536639724465,486.33914464589407,22.107946582105605,56.52443739252608
120,35.93340450250942,93.08981443714295,124.66102888166154,23.487547357604477,55.55871684967687
135,46.29596376068149,11.092023087480651,279.8087505154599,16.16941028742327,60.68141279880371
135,62.66913801890944,40.62490959769048,425.6487062456662,26.608477285541703,53.37406590012081
165,68.06259282137827,77.10383702448547,223.7754936318938,82.6376495817183,14.153645292797187
180,35.686885204358816,43.52307180094239,456.4024572898641,22.223383885198075,56.443631280361345
30,42.71060887650662,94.68425516675158,214.81948554703723,26.77262540432101,53.2591622169753
90,39.870963889007534,46.758894849876675,537.5754144879154,25.06756602693142,54.452703781148
0,15.795062010234632,87.49394056026713,728.2657551877356,29.93808639585704,51.04333952290007
45,32.7565733315194,81.0828113362271,114.11647801367856,20.853420329494416,57.40260576935391
180,42.55135402395371,98.09863027986832,212.46202683206477,27.208728349872203,52.95389015508946
45,39.66561653282639,92.65477807509754,683.3172704452475,34.6435388386783,47.74952281292519
60,58.31575365094076,89.81238347128787,523.6651140814681,88.83747682212095,9.81376622451534
90,38.08821703326619,73.16043405194684,109.03168785692392,20.63605266176259,57.554763136766184
90,44.36258693824021,36.699814726822076,414.7625863321215,22.15428809039863,56.49199833672096
180,40.7765155279418,10.612541856490243,207.31888625850127,13.634413501408794,62.45591054901384
150,59.43756893366223,68.864505226439,199.3222955525523,25.95448261230865,53.831862171383946
180,66.77834393921776,97.86540813379649,755.4840075203928,96.88978349880043,4.17715155083971
45,46.91334474045085,72.6604437331869,621.1561610570817,85.47601503098721,12.166789478308957
180,62.36593165171147,92.87293692773355,572.1729451431078,91.25818843437288,8.119268095938985
90,32.80720092119104,80.43047129555167,229.19661280839398,22.923447368728347,55.95358684189016
150,47.482176609436124,16.31146751166788,138.93007478071286,14.548094350775774,61.81633395445696
30,35.713797220198344,24.92037705912873,703.1244659640125,24.064399739734213,55.15492018218605
75,39.85205553430982,34.186560176235034,54.409677006838194,14.118576577175435,62.116996395977196
165,58.94483188876011,16.826044433800412,341.0723177757647,20.707979001117675,57.50441469921763
15,67.89974893996276,58.165133267300675,258.2093772210002,80.16238400109046,15.886331199236686
135,22.289723465265926,97.54505241349513,477.78215026161774,28.048117872482784,52.36631748926205
180,53.07835538924283,76.14588334361586,237.88132691437605,79.44203162115055,16.390577865194622
120,49.92862845466791,42.338674906746185,283.40401949623094,21.65035229249984,56.844753395250116
60,22.10490235055591,0.4504480980288661,687.5298912448952,17.379733145657298,59.834186798039894
75,27.713659826406545,31.32760111381787,502.39161755338904,19.661714961480033,58.23679952696398
165,33.66014968396082,52.67592876922153,159.26189549702627,17.619579792744634,59.66629414507876
165,25.01586424905009,32.42508738519706,594.8536576218737,21.02044203799971,57.2856905734002
165,29.623768951460505,11.103492302385954,205.5944011099088,11.445172656460784,63.98837914047745
165,31.05604793170245,44.276495686189456,374.75369758436005,19.879315768975662,58.08447896171704
45,35.140429982343576,25.325281696571622,534.95542762947,20.85729251900702,57.39989523669509
150,59.96342716806954,90.92323764615014,253.94715309311545,83.76964466781372,13.361248732530399
135,49.31473223103604,10.175452850101575,338.08011100684416,17.72826645510077,59.59021348142946
90,74.17480031708409,4.915262872471038,600.6121979781132,26.833728206377092,53.21639025553604
165,39.88414961804826,0.5314169154862047,753.4332150682576,22.183415243462413,56.47160932957631
120,60.2319044302155,32.806968448565776,446.93379271960475,25.347434766820555,54.25679566322562
90,67.28810528259203,66.03868382008886,57.47822866746706,24.441140417046743,54.891201708067285
0,55.73870958228252,73.04137528817927,303.84781343137286,80.89010523502404,15.376926335483176
0,39.71188442504976,45.32616833817231,348.97575113415087,21.28459746950113,57.10078177134921
120,60.21567784474518,68.43286504552667,304.38021500168304,81.12799373006621,15.210404388953656
150,27.22002826636109,35.99140362153634,377.20164583667207,17.91524705594027,59.459327060841815
120,34.65312991080795,66.78062199866169,524.4996903637998,26.78208847628209,53.25253806660254
45,47.801115305957325,4.0595985302373405,140.84602024831486,12.810025720382969,63.03298199573192
180,49.5245632371689,39.075298456700416,254.47288165062912,20.537573946888134,57.6236982371783
120,16.328488528357767,79.08496776331792,430.7360645132184,23.204744079792082,55.756679144145544
30,71.70685132536053,80.30060304590013,286.6799811349813,85.29078929804226,12.296447491370422
90,56.7976362730434,71.61487788756946,793.3140036015195,91.08488500585844,8.240580495899096
75,44.74222501391346,20.42386205698644,373.5736002781162,19.016529316545338,58.688429478418264
105,70.98763406449851,24.720511893063325,702.3493651941621,31.074654194249742,50.24774206402518
150,41.345733915049706,99.60887272645122,722.3823767103984,36.755147255297594,46.27139692129168
120,73.8261342162223,10.33780072019599,677.0052497917625,29.009745384869408,51.693178230591414
60,45.73708543460911,18.06626989024094,85.17368070887585,13.454364083749384,62.58194514137543
0,21.85714619987877,13.00262556501326,760.8100487100136,20.587011488040496,57.589091958371654
30,60.88805834755664,32.76549636836156,146.55692159988268,19.84037840476336,58.11173511666565
135,55.73386350467043,21.017583523392336,75.80272078572088,15.720711244175202,60.99550212907736
165,61.379203278335204,49.76879595477721,360.7772059299181,26.505732660069587,53.44598713795129
105,72.08652172354087,47.60207068801199,195.97552456839205,25.232156033567325,54.337490776502875
150,61.589358159061085,90.15056194513032,188.14739724742714,29.368219621971026,51.44224626462028
75,51.680196132998816,3.4739947444781483,265.86471003211295,15.842101751373601,60.91052877403848
105,66.43853414165045,31.987957666776335,236.30420393514115,22.516604302130435,56.2383769885087
120,55.39478636127189,59.66578919970902,563.5965516126148,83.99584554994141,13.20290811504102
45,39.48714340955539,60.480176184396385,190.08297997705256,20.533510984140268,57.626542311101815
0,68.13718585450638,48.01262290142092,457.33872889794395,29.404431772950865,51.4168977589344
0,28.31402764706237,81.56655408146337,789.8199096076473,32.70691194677537,49.10516163725724
135,57.878476494523454,6.272217141445879,374.28681571721665,19.53440566481938,58.32591603462643
45,67.89380729644542,81.54877655801359,531.4048315965774,89.74990948380773,9.175063361334594
165,58.87899118219777,49.47542404357036,777.0287582974053,33.76640106105146,48.363519257263974
90,56.83652514323141,13.376069507700217,153.2292485310232,16.246763864758,60.6272652946694
15,60.15829764431016,88.57019135404776,363.95525696978706,85.71261033350301,12.001172766547896
30,42.90331489803866,64.92287795409635,687.6443001464406,31.21242530046794,50.151302289672444
0,67.45024092942157,16.354568682413927,749.2292620586599,29.991282151846278,51.00610249370761
60,27.20618850816547,3.364972339902661,500.92704346917884,15.338365617665596,61.26314406763409
0,22.643184960020356,14.110964833264926,157.56545190516755,9.599633940215702,65.280256241849
105,32.1305268071107,60.87979601803936,726.1036879607412,29.17251891339194,51.57923676062565
0,46.89464380649959,17.929623526004846,180.83492464320693,15.459027127260773,61.17868101091746
150,45.63370772456028,22.57630748750281,314.6583862490889,18.413032410207894,59.11087731285448
0,64.2359254605952,2.513972575631418,331.6309833216963,19.442361915745554,58.39034665897811
15,39.27411938424105,72.29306722386036,385.468654904471,25.926321239886093,53.85157513207974
15,44.06066557749052,81.03643997594371,642.6243619482121,33.01680589841864,48.88823587110696
165,15.802060995563739,79.68481767721232,651.6082835768634,27.330790167760785,52.868446882567454
75,39.58435418657635,12.756815136428424,589.7413049585856,20.888042575753015,57.37837019697289
90,53.86645397702053,90.33011273887594,66.59650581618621,25.57149219028899,54.09995546679771
60,15.93049983759553,67.227882947408,473.63382666286367,22.150916659559,56.4943583383087
0,31.852917911174625,89.75286223768644,610.61971691105,31.282632609970083,50.10215717302094
0,27.477381557363394,44.71605045306636,383.4689300461571,19.39292631779808,58.42495157754135
30,17.519125734575294,43.69548610836978,758.7020340240473,24.28381120112141,55.00133215921501
15,43.75560539487225,78.45365186848953,667.8578914102633,33.04150432319032,48.87094697376678
60,25.90339759368939,9.329785547674351,528.6162991151231,16.491702959297587,60.45580792849169
165,59.58489237788281,52.08740366348857,96.81888776188504,21.545443170635192,56.918189780555366
135,65.87567302580091,83.63842356312257,539.2596856873536,89.8133524958516,9.130653252903883
75,47.735110960148866,83.01925630695713,733.6847009391641,89.72944308964742,9.189389837246814
90,73.90244055126848,95.6132856342369,334.5840401607136,89.32881300933624,9.469830893464632
45,42.02871428823572,69.82725935305464,678.5993942040208,31.60357040193073,49.87750071864849
90,45.802092613494935,20.777062943972837,284.87085714663425,17.618306535794307,59.66718542494399
150,74.35306523746502,2.028031489458082,477.57746866047705,24.129395308295656,55.10942328419304
105,28.892906157902928,47.94157986271019,536.3183137780868,23.02578659432624,55.88194938397163
150,71.55275638061431,51.370386562255554,558.4962781691711,86.09768275125906,11.731622074118661
0,17.570253307146796,24.026258449893145,711.9119858482611,20.46633916356823,57.67356258550224
75,41.783213415791685,12.46974471236032,225.96670025471155,14.463980019788227,61.87521398614824
105,19.200210727983947,58.6208166190509,246.77718896673102,17.26023693158063,59.91783414789356
60,58.75408457481858,76.42556740241413,578.0307449830526,87.83636499306454,10.514544504854832
45,51.504536152801066,99.31541035901606,182.89535936302858,28.627506772469406,51.96074525927142
15,57.39805580805579,75.83026172105185,398.20280372297026,83.68939221063847,13.417425452553076
75,37.46882399808102,79.3632414255581,65.02578805791136,20.61748453953576,57.56776082232497
75,37.16891604188282,61.64608782287975,155.7345027425856,19.600718308232008,58.2794971842376
150,17.719156737653677,98.59226589700178,559.1347887716461,28.816448521549365,51.82848603491544
0,35.996696371778384,63.995638511457045,610.5962026113154,28.247363850036393,52.226845304974525
120,70.75730413572356,86.02532863997044,136.48927492840764,29.61443402804792,51.26989618036646
165,37.75359223082694,94.57846462409557,220.78216280839774,25.87715369243718,53.88599241529398
150,64.8820623733182,92.9858500500561,124.17833490278832,29.252633761599334,51.52315636688047
75,65.53953028499605,38.14153437833565,375.0596329438376,25.861504331446515,53.89694696798744
180,37.394469382754025,7.866205831425866,144.58705305847496,11.369831996111092,64.04111760272224
30,52.91932082377134,17.187370253924684,377.97201287516754,20.24894494425236,57.82573853902335
45,20.72229613638352,5.922330539660747,599.0736918508487,16.265440530429228,60.614191628699544
165,21.220714844056587,10.539693482914004,562.5414748575631,16.372749644827724,60.53907524862059
150,17.919459819702798,18.465124589369765,260.34536513888395,11.235136248700098,64.13540462590993
45,49.86090560250657,34.10943165874018,555.3219119351993,25.50088171809733,54.14938279733187
30,40.56425865756582,54.35396465750758,745.7840981746828,30.2493982709146,50.82542121035978
135,47.881941399854405,71.1682059355086,310.64329031368663,78.97353429297644,16.718525994916497
30,46.26439143050327,21.092733610651194,296.839365273205,17.982526426570924,59.412231501400356
30,36.012179465443815,67.25224042381393,478.57898861151307,26.263627993126722,53.615460404811294
45,55.648404889408376,70.42590745024197,234.12635827060387,78.98159590332422,16.712882867673052
90,60.51011285498344,55.86223368661894,538.684195985189,83.97965144301314,13.214243989890804
45,15.877695532660542,90.36178697987106,674.1963280043607,29.37098830359453,51.44030818748383
120,27.4345379861327,11.099481392181065,394.488878823974,14.548496284003214,61.816052601197754
0,57.794152085000206,17.71214576024195,559.6304936962867,24.708724037841712,54.70389317351081
105,38.19721035803005,42.86648243894848,538.9140679122465,24.174053210802903,55.07816275243797
90,54.74903681649649,12.671273523423887,78.99917138569214,14.33173285529461,61.96778700129377
15,35.81775958407351,56.629614372408746,187.5622213818323,19.17478572358537,58.57764999349024
105,38.445309139778225,39.84004666094244,720.1475013635975,27.167834477664464,52.98251586563488
0,24.520732421381094,28.459579453591843,754.1691105237645,23.31375422463558,55.680372042755096
150,30.4938611799696,16.998981301763727,635.3297299333831,20.561051867509413,57.607263692743416
165,51.324705450455234,33.53382383482103,740.936111245771,29.18756675117241,51.56870327417931
120,40.98978667890998,60.7959350832342,279.6114881889311,22.56006300180959,56.20795589873329
120,61.45816097667571,57.57852108894116,235.78322883428524,78.1659398881324,17.283842078307323
15,66.15509729630057,16.362400021023383,338.22514067039,22.027100849983434,56.5810294050116
90,47.498785093005594,12.491981074063341,91.50649891283965,13.089301034326361,62.83748927597155
135,60.49603752336355,2.667676260887253,657.4037142809958,24.82567858657447,54.62202498939787
30,33.4142707916742,1.2425593793932266,788.1316138363079,21.646705824674598,56.847305922727784
90,39.898272924004694,87.98104357196851,668.0219693274573,33.70222304548604,48.40844386815977
165,57.76666057300986,4.508885600538992,466.2315011394111,20.97150560104678,57.319946079267254
135,38.17271956902184,73.12211098732463,271.46147786221235,23.692763271819544,55.41506570972632
120,50.31029610953933,87.1985096244957,198.27341640768546,26.859462223226323,53.19837644374158
45,26.12236674495069,9.805784856245758,323.047153847495,12.752475212067532,63.07326735155273
165,50.98627889822988,43.63014238330176,550.2271471611548,27.05853614641289,53.05902469751098
0,66.69082243361362,96.23029831742767,385.2961666556177,88.8855692879219,9.780101498454677
15,67.11837838940554,83.41386605235851,750.5448650633646,94.45385756185885,5.882299706698802
0,58.46066437977238,48.97040318578551,690.6652572242994,31.98766692677791,49.60863315125546
165,59.745202744567564,76.25711127915528,126.80046197217422,25.76511590276507,53.964418868064456
60,48.47564670904204,83.33776244316638,148.6439179142825,24.98286716917616,54.51199298157669
60,50.08008540994949,34.80269631887193,557.1793889750832,25.6835350731035,54.02152544882755
150,23.01903488463108,89.2152916869961,223.07629248526572,22.168781214074365,56.48185315014795
90,41.631551305278066,47.04733196771568,643.2724077588134,27.444767701690715,52.7886626088165
120,42.04657703318183,52.78073635588299,493.51860674476484,25.57989973648316,54.094070184461785
120,72.50987014006441,99.9707637821831,222.3728958000125,87.40786710176732,10.814493028762875
30,40.86521175739736,84.33029661521613,409.0150981104434,28.491619933332704,52.055866046667106
30,47.96055869416546,36.177000577298,354.55721927527503,21.666609686839198,56.83337321921256
30,46.99508395674615,1.0345596472699947,704.8695193920535,22.770504227040732,56.06064704107149
45,53.20570302265963,62.61740737938947,74.1218562327877,21.423536515805115,57.003524438936424
105,59.893969879913755,70.39134261281077,721.8829178500924,90.080888975104,8.943377717427204
75,28.50251257025233,65.08026901433797,539.0620121598075,25.569955594197552,54.10103108406172
105,46.72346514590615,96.78623511632131,603.153640661284,89.07973228780945,9.64418739853339
0,64.55506243896183,86.29710273321443,51.9555975444753,26.82974535173344,53.219178253786595
105,42.78688283025069,44.88316931806485,521.1795755279243,25.061969004908445,54.456621696564085
45,31.70745278241438,6.285748747238095,491.3646227832695,16.497439545754894,60.451792317971574
150,54.28254452137794,47.605876950199686,452.9041672897249,26.48934358348789,53.45745949155848
0,64.42604374794738,68.9244019962023,639.4001425294138,89.12513524605149,9.612405327763966
105,18.78841757564348,60.77098082270046,466.9033222973789,21.62776793160962,56.86056244787327
45,61.60742900443363,53.81370677108849,692.8228921698932,87.09330116081722,11.03468918742795
75,64.29887597770627,46.88189580152413,224.47361480722878,24.100939843405417,55.12934210961621
105,42.691375655316406,29.376187302738632,654.4869417287749,25.216333383888607,54.348566631277976
